Date,Rate
27-Feb-12,12.8655
28-Feb-12,12.8646
29-Feb-12,12.7941
1-Mar-12,12.7661
2-Mar-12,12.7745
5-Mar-12,12.8241
6-Mar-12,12.99
7-Mar-12,12.9293
8-Mar-12,12.778
9-Mar-12,12.6307
12-Mar-12,12.7203
13-Mar-12,12.637
14-Mar-12,12.6757
15-Mar-12,12.6686
16-Mar-12,12.6701
19-Mar-12,12.628
20-Mar-12,12.7046
21-Mar-12,12.7031
22-Mar-12,12.8326
23-Mar-12,12.812
26-Mar-12,12.6808
27-Mar-12,12.6578
28-Mar-12,12.8014
29-Mar-12,12.8533
30-Mar-12,12.8115
2-Apr-12,12.7569
3-Apr-12,12.7301
4-Apr-12,12.8327
5-Apr-12,12.8323
6-Apr-12,12.9855
9-Apr-12,12.984
10-Apr-12,13.1782
11-Apr-12,13.158
12-Apr-12,13.063
13-Apr-12,13.146
16-Apr-12,13.229
17-Apr-12,13.085
18-Apr-12,13.127
19-Apr-12,13.2286
20-Apr-12,13.1211
23-Apr-12,13.2053
24-Apr-12,13.1545
25-Apr-12,13.1684
26-Apr-12,13.2077
27-Apr-12,12.9909
30-Apr-12,12.99
1-May-12,12.8877
2-May-12,12.958
3-May-12,12.9853
4-May-12,13.1631
7-May-12,13.1555
8-May-12,13.325
9-May-12,13.491
10-May-12,13.4585
11-May-12,13.4905
14-May-12,13.6663
15-May-12,13.7332
16-May-12,13.8078
17-May-12,13.789
18-May-12,13.8275
21-May-12,13.7925
22-May-12,13.742
23-May-12,14.0294
24-May-12,14.0018
25-May-12,14.0114
28-May-12,NA
29-May-12,13.9321
30-May-12,14.0861
31-May-12,14.3045
1-Jun-12,14.365
4-Jun-12,14.2427
5-Jun-12,14.2592
6-Jun-12,14.0951
7-Jun-12,13.9588
8-Jun-12,14.021
11-Jun-12,13.9785
12-Jun-12,13.9823
13-Jun-12,13.9755
14-Jun-12,13.9943
15-Jun-12,13.9234
18-Jun-12,13.9125
19-Jun-12,13.6982
20-Jun-12,13.7296
21-Jun-12,13.755
22-Jun-12,13.847
25-Jun-12,13.9675
26-Jun-12,13.8516
27-Jun-12,13.6701
28-Jun-12,13.667
29-Jun-12,13.411
2-Jul-12,13.3813
3-Jul-12,13.2921
4-Jul-12,NA
5-Jul-12,13.3448
6-Jul-12,13.4914
9-Jul-12,13.4518
10-Jul-12,13.3002
11-Jul-12,13.327
12-Jul-12,13.4519
13-Jul-12,13.345
16-Jul-12,13.2695
17-Jul-12,13.223
18-Jul-12,13.1066
19-Jul-12,13.204
20-Jul-12,13.2976
23-Jul-12,13.5275
24-Jul-12,13.72
25-Jul-12,13.6626
26-Jul-12,13.4441
27-Jul-12,13.269
30-Jul-12,13.2625
31-Jul-12,13.2669
1-Aug-12,13.2677
2-Aug-12,13.3959
3-Aug-12,13.1177
6-Aug-12,13.0597
7-Aug-12,13.1797
8-Aug-12,13.169
9-Aug-12,13.1265
10-Aug-12,13.0965
13-Aug-12,13.162
14-Aug-12,13.1421
15-Aug-12,13.1501
16-Aug-12,13.1272
17-Aug-12,13.1582
20-Aug-12,13.116
21-Aug-12,13.1086
22-Aug-12,13.1602
23-Aug-12,13.1375
24-Aug-12,13.1727
27-Aug-12,13.174
28-Aug-12,13.1825
29-Aug-12,13.2855
30-Aug-12,13.3938
31-Aug-12,13.2401
3-Sep-12,NA
4-Sep-12,13.1781
5-Sep-12,13.1084
6-Sep-12,13.0445
7-Sep-12,12.9901
10-Sep-12,12.992
11-Sep-12,12.9975
12-Sep-12,13.0302
13-Sep-12,12.9848
14-Sep-12,12.741
17-Sep-12,12.7409
18-Sep-12,12.8136
19-Sep-12,12.8317
20-Sep-12,12.905
21-Sep-12,12.8305
24-Sep-12,12.9125
25-Sep-12,12.821
26-Sep-12,12.917
27-Sep-12,12.8446
28-Sep-12,12.863
1-Oct-12,12.8172
2-Oct-12,12.8478
3-Oct-12,12.8481
4-Oct-12,12.755
5-Oct-12,12.7054
8-Oct-12,NA
9-Oct-12,12.8889
10-Oct-12,12.923
11-Oct-12,12.8901
12-Oct-12,12.8925
15-Oct-12,12.8165
16-Oct-12,12.8103
17-Oct-12,12.8001
18-Oct-12,12.8271
19-Oct-12,12.8605
22-Oct-12,12.8594
23-Oct-12,12.981
24-Oct-12,12.9997
25-Oct-12,12.9815
26-Oct-12,13.0198
29-Oct-12,13.0925
30-Oct-12,13.044
31-Oct-12,13.0877
1-Nov-12,13.037
2-Nov-12,12.9808
5-Nov-12,13.0486
6-Nov-12,12.9652
7-Nov-12,13.0639
8-Nov-12,13.1158
9-Nov-12,13.1763
12-Nov-12,NA
13-Nov-12,13.2206
14-Nov-12,13.2225
15-Nov-12,13.2531
16-Nov-12,13.1831
19-Nov-12,13.0601
20-Nov-12,13.0145
21-Nov-12,13.05
22-Nov-12,NA
23-Nov-12,12.9822
26-Nov-12,13.0055
27-Nov-12,12.9766
28-Nov-12,13.0273
29-Nov-12,12.9775
30-Nov-12,12.9171
3-Dec-12,12.9255
4-Dec-12,12.9596
5-Dec-12,12.926
6-Dec-12,12.9076
7-Dec-12,12.8503
10-Dec-12,12.7982
11-Dec-12,12.7516
12-Dec-12,12.7332
13-Dec-12,12.8003
14-Dec-12,12.776
17-Dec-12,12.7537
18-Dec-12,12.7202
19-Dec-12,12.731
20-Dec-12,12.778
21-Dec-12,12.9322
24-Dec-12,12.9848
25-Dec-12,NA
26-Dec-12,13.01
27-Dec-12,13.0125
28-Dec-12,12.988
31-Dec-12,12.9635
1-Jan-13,NA
2-Jan-13,12.76
3-Jan-13,12.7452
4-Jan-13,12.7513
7-Jan-13,12.7728
8-Jan-13,12.7891
9-Jan-13,12.746
10-Jan-13,12.6452
11-Jan-13,12.6591
14-Jan-13,12.6368
15-Jan-13,12.6471
16-Jan-13,12.6291
17-Jan-13,12.5857
18-Jan-13,12.6568
21-Jan-13,NA
22-Jan-13,12.6746
23-Jan-13,12.6587
24-Jan-13,12.6208
25-Jan-13,12.6992
28-Jan-13,12.7723
29-Jan-13,12.6901
30-Jan-13,12.7491
31-Jan-13,12.7344
1-Feb-13,12.6356
4-Feb-13,12.71
5-Feb-13,12.626
6-Feb-13,12.6731
7-Feb-13,12.7381
8-Feb-13,12.7271
11-Feb-13,12.7556
12-Feb-13,12.7326
13-Feb-13,12.7236
14-Feb-13,12.6965
15-Feb-13,12.6883
18-Feb-13,NA
19-Feb-13,12.6681
20-Feb-13,12.6821
21-Feb-13,12.7543
22-Feb-13,12.748
25-Feb-13,12.7287
26-Feb-13,12.8798
27-Feb-13,12.8264
28-Feb-13,12.7788
1-Mar-13,12.7956
4-Mar-13,12.77
5-Mar-13,12.7401
6-Mar-13,12.742
7-Mar-13,12.7845
8-Mar-13,12.6525
11-Mar-13,12.547
12-Mar-13,12.4502
13-Mar-13,12.3971
14-Mar-13,12.4476
15-Mar-13,12.4325
18-Mar-13,12.4297
19-Mar-13,12.4452
20-Mar-13,12.395
21-Mar-13,12.3592
22-Mar-13,12.3714
25-Mar-13,12.3605
26-Mar-13,12.3453
27-Mar-13,12.3786
28-Mar-13,12.3397
29-Mar-13,12.3155
1-Apr-13,12.3404
2-Apr-13,12.2775
3-Apr-13,12.3205
4-Apr-13,12.3381
5-Apr-13,12.239
8-Apr-13,12.1583
9-Apr-13,12.1283
10-Apr-13,12.1156
11-Apr-13,12.068
12-Apr-13,12.0871
15-Apr-13,12.1729
16-Apr-13,12.165
17-Apr-13,12.235
18-Apr-13,12.269
19-Apr-13,12.232
22-Apr-13,12.3071
23-Apr-13,12.2437
24-Apr-13,12.285
25-Apr-13,12.1175
26-Apr-13,12.1786
29-Apr-13,12.124
30-Apr-13,12.1323
1-May-13,12.2246
2-May-13,12.154
3-May-13,12.088
6-May-13,12.1065
7-May-13,12.075
8-May-13,12.0308
9-May-13,11.976
10-May-13,12.1313
13-May-13,12.1425
14-May-13,12.1525
15-May-13,12.2316
16-May-13,12.2421
17-May-13,12.3153
20-May-13,12.3355
21-May-13,12.3225
22-May-13,12.3185
23-May-13,12.4651
24-May-13,12.5404
27-May-13,NA
28-May-13,12.5387
29-May-13,12.6373
30-May-13,12.7778
31-May-13,12.7791
3-Jun-13,12.79
4-Jun-13,12.724
5-Jun-13,12.8296
6-Jun-13,12.9
7-Jun-13,12.7386
10-Jun-13,12.8535
11-Jun-13,12.865
12-Jun-13,12.8449
13-Jun-13,12.7795
14-Jun-13,12.698
17-Jun-13,12.7776
18-Jun-13,12.8845
19-Jun-13,12.8721
20-Jun-13,13.405
21-Jun-13,13.4147
24-Jun-13,13.3945
25-Jun-13,13.257
26-Jun-13,13.215
27-Jun-13,13.0365
28-Jun-13,12.9925
1-Jul-13,12.9
2-Jul-13,12.979
3-Jul-13,13.031
4-Jul-13,NA
5-Jul-13,13.044
8-Jul-13,12.949
9-Jul-13,12.8675
10-Jul-13,12.9475
11-Jul-13,12.8475
12-Jul-13,12.8295
15-Jul-13,12.739
16-Jul-13,12.628
17-Jul-13,12.531
18-Jul-13,12.5375
19-Jul-13,12.5525
22-Jul-13,12.504
23-Jul-13,12.5125
24-Jul-13,12.6425
25-Jul-13,12.655
26-Jul-13,12.712
29-Jul-13,12.734
30-Jul-13,12.754
31-Jul-13,12.857
1-Aug-13,12.824
2-Aug-13,12.6805
5-Aug-13,12.6765
6-Aug-13,12.644
7-Aug-13,12.69
8-Aug-13,12.617
9-Aug-13,12.601
12-Aug-13,12.562
13-Aug-13,12.7515
14-Aug-13,12.7205
15-Aug-13,12.8335
16-Aug-13,12.8685
19-Aug-13,12.99
20-Aug-13,12.9795
21-Aug-13,13.17
22-Aug-13,13.1555
23-Aug-13,12.993
26-Aug-13,13.142
27-Aug-13,13.3145
28-Aug-13,13.2295
29-Aug-13,13.285
30-Aug-13,13.3355
2-Sep-13,NA
3-Sep-13,13.433
4-Sep-13,13.293
5-Sep-13,13.399
6-Sep-13,13.1775
9-Sep-13,13.153
10-Sep-13,13.142
11-Sep-13,13.087
12-Sep-13,13.097
13-Sep-13,13.049
16-Sep-13,12.93
17-Sep-13,12.918
18-Sep-13,12.97
19-Sep-13,12.738
20-Sep-13,12.777
23-Sep-13,12.799
24-Sep-13,12.8605
25-Sep-13,12.934
26-Sep-13,13.0465
27-Sep-13,13.1465
30-Sep-13,13.155
1-Oct-13,13.1771
2-Oct-13,13.153
3-Oct-13,13.2465
4-Oct-13,13.0855
7-Oct-13,13.088
8-Oct-13,13.152
9-Oct-13,13.202
10-Oct-13,13.07
11-Oct-13,13.0475
14-Oct-13,NA
15-Oct-13,12.9485
16-Oct-13,12.8585
17-Oct-13,12.7665
18-Oct-13,12.801
21-Oct-13,12.959
22-Oct-13,12.861
23-Oct-13,12.9335
24-Oct-13,12.977
25-Oct-13,12.875
28-Oct-13,12.8625
29-Oct-13,12.874
30-Oct-13,12.8765
31-Oct-13,12.9995
1-Nov-13,13.0815
4-Nov-13,12.9855
5-Nov-13,13.14
6-Nov-13,13.1495
7-Nov-13,13.1975
8-Nov-13,13.243
11-Nov-13,NA
12-Nov-13,13.198
13-Nov-13,13.085
14-Nov-13,13.007
15-Nov-13,12.9505
18-Nov-13,12.871
19-Nov-13,12.8965
20-Nov-13,12.9805
21-Nov-13,13.0635
22-Nov-13,12.9985
25-Nov-13,13.013
26-Nov-13,13.0665
27-Nov-13,13.096
28-Nov-13,NA
29-Nov-13,13.111
2-Dec-13,13.203
3-Dec-13,13.2165
4-Dec-13,13.102
5-Dec-13,13.0185
6-Dec-13,12.938
9-Dec-13,12.8505
10-Dec-13,12.885
11-Dec-13,12.9225
12-Dec-13,13.038
13-Dec-13,12.9575
16-Dec-13,12.945
17-Dec-13,12.953
18-Dec-13,12.9925
19-Dec-13,12.971
20-Dec-13,12.9475
23-Dec-13,12.9725
24-Dec-13,13.019
25-Dec-13,NA
26-Dec-13,13.0555
27-Dec-13,13.073
30-Dec-13,13.049
31-Dec-13,13.098
1-Jan-14,NA
2-Jan-14,13.1155
3-Jan-14,13.1055
6-Jan-14,13.093
7-Jan-14,13.045
8-Jan-14,13.0905
9-Jan-14,13.155
10-Jan-14,12.9965
13-Jan-14,13.0135
14-Jan-14,13.0865
15-Jan-14,13.164
16-Jan-14,13.3115
17-Jan-14,13.268
20-Jan-14,NA
21-Jan-14,13.297
22-Jan-14,13.318
23-Jan-14,13.3785
24-Jan-14,13.456
27-Jan-14,13.445
28-Jan-14,13.3135
29-Jan-14,13.3415
30-Jan-14,13.3105
31-Jan-14,13.3585
3-Feb-14,13.509
4-Feb-14,13.3605
5-Feb-14,13.3375
6-Feb-14,13.2175
7-Feb-14,13.3305
10-Feb-14,13.3035
11-Feb-14,13.2845
12-Feb-14,13.3125
13-Feb-14,13.338
14-Feb-14,13.2505
17-Feb-14,NA
18-Feb-14,13.2285
19-Feb-14,13.272
20-Feb-14,13.2935
21-Feb-14,13.271
24-Feb-14,13.2035
25-Feb-14,13.211
26-Feb-14,13.3175
27-Feb-14,13.296
28-Feb-14,13.2255
3-Mar-14,13.3315
4-Mar-14,13.282
5-Mar-14,13.252
6-Mar-14,13.1425
7-Mar-14,13.174
10-Mar-14,13.22
11-Mar-14,13.2325
12-Mar-14,13.27
13-Mar-14,13.229
14-Mar-14,13.2275
17-Mar-14,13.1975
18-Mar-14,13.167
19-Mar-14,13.1685
20-Mar-14,13.2625
21-Mar-14,13.22
24-Mar-14,13.1945
25-Mar-14,13.1415
26-Mar-14,13.126
27-Mar-14,13.068
28-Mar-14,13.088
31-Mar-14,13.056
1-Apr-14,13.0265
2-Apr-14,13.1005
3-Apr-14,13.1335
4-Apr-14,13.0265
7-Apr-14,13.009
8-Apr-14,12.95
9-Apr-14,13.0525
10-Apr-14,13.0455
11-Apr-14,13.074
14-Apr-14,13.051
15-Apr-14,13.096
16-Apr-14,13.0545
17-Apr-14,13.0565
18-Apr-14,13.0425
21-Apr-14,13.04
22-Apr-14,13.05
23-Apr-14,13.092
24-Apr-14,13.0955
25-Apr-14,13.135
28-Apr-14,13.1425
29-Apr-14,13.1155
30-Apr-14,13.0835
1-May-14,13.0525
2-May-14,12.9985
5-May-14,13.008
6-May-14,13.0025
7-May-14,12.98
8-May-14,12.9455
9-May-14,12.986
12-May-14,12.9575
13-May-14,12.926
14-May-14,12.885
15-May-14,12.9745
16-May-14,12.922
19-May-14,12.8945
20-May-14,12.9365
21-May-14,12.915
22-May-14,12.8815
23-May-14,12.863
26-May-14,NA
27-May-14,12.887
28-May-14,12.871
29-May-14,12.8455
30-May-14,12.8605
2-Jun-14,12.911
3-Jun-14,12.9375
4-Jun-14,12.946
5-Jun-14,12.8765
6-Jun-14,12.907
9-Jun-14,12.988
10-Jun-14,13.0435
11-Jun-14,13.0295
12-Jun-14,12.986
13-Jun-14,13.0215
16-Jun-14,13.0264
17-Jun-14,13.091
18-Jun-14,13.066
19-Jun-14,12.9955
20-Jun-14,13.0065
23-Jun-14,12.995
24-Jun-14,13.0195
25-Jun-14,13.0195
26-Jun-14,13.02
27-Jun-14,13.001
30-Jun-14,12.9695
1-Jul-14,12.9455
2-Jul-14,12.9625
3-Jul-14,12.9665
4-Jul-14,NA
7-Jul-14,13.003
8-Jul-14,13.002
9-Jul-14,12.9725
10-Jul-14,12.9985
11-Jul-14,12.982
14-Jul-14,12.9773
15-Jul-14,12.9735
16-Jul-14,12.935
17-Jul-14,12.97
18-Jul-14,12.961
21-Jul-14,12.9685
22-Jul-14,12.9355
23-Jul-14,12.926
24-Jul-14,12.955
25-Jul-14,12.95
28-Jul-14,12.9875
29-Jul-14,13.0655
30-Jul-14,13.1375
31-Jul-14,13.237
1-Aug-14,13.214
4-Aug-14,13.198
5-Aug-14,13.281
6-Aug-14,13.2545
7-Aug-14,13.2665
8-Aug-14,13.234
11-Aug-14,13.192
12-Aug-14,13.17
13-Aug-14,13.106
14-Aug-14,13.071
15-Aug-14,13.1015
18-Aug-14,13.0495
19-Aug-14,13.057
20-Aug-14,13.0825
21-Aug-14,13.0935
22-Aug-14,13.1375
25-Aug-14,13.1305
26-Aug-14,13.105
27-Aug-14,13.085
28-Aug-14,13.1175
29-Aug-14,13.069
1-Sep-14,NA
2-Sep-14,13.131
3-Sep-14,13.0915
4-Sep-14,13.1115
5-Sep-14,13.068
8-Sep-14,13.0755
9-Sep-14,13.204
10-Sep-14,13.209
11-Sep-14,13.212
12-Sep-14,13.2485
15-Sep-14,13.2315
16-Sep-14,13.154
17-Sep-14,13.1805
18-Sep-14,13.2355
19-Sep-14,13.239
22-Sep-14,13.2595
23-Sep-14,13.2925
24-Sep-14,13.299
25-Sep-14,13.38
26-Sep-14,13.4445
29-Sep-14,13.4823
30-Sep-14,13.427
1-Oct-14,13.461
2-Oct-14,13.41
3-Oct-14,13.4725
6-Oct-14,13.397
7-Oct-14,13.437
8-Oct-14,13.4855
9-Oct-14,13.394
10-Oct-14,13.427
13-Oct-14,NA
14-Oct-14,13.4015
15-Oct-14,13.5615
16-Oct-14,13.5605
17-Oct-14,13.5155
20-Oct-14,13.5365
21-Oct-14,13.506
22-Oct-14,13.543
23-Oct-14,13.524
24-Oct-14,13.529
27-Oct-14,13.5727
28-Oct-14,13.488
29-Oct-14,13.415
30-Oct-14,13.43
31-Oct-14,13.4825
3-Nov-14,13.5405
4-Nov-14,13.593
5-Nov-14,13.5935
6-Nov-14,13.6205
7-Nov-14,13.5625
10-Nov-14,13.5475
11-Nov-14,NA
12-Nov-14,13.56
13-Nov-14,13.612
14-Nov-14,13.536
17-Nov-14,13.587
18-Nov-14,13.545
19-Nov-14,13.607
20-Nov-14,13.617
21-Nov-14,13.6255
24-Nov-14,13.6415
25-Nov-14,13.641
26-Nov-14,13.7155
27-Nov-14,NA
28-Nov-14,13.921
1-Dec-14,13.9355
2-Dec-14,14.0695
3-Dec-14,14.092
4-Dec-14,14.102
5-Dec-14,14.326
8-Dec-14,14.427
9-Dec-14,14.3655
10-Dec-14,14.5175
11-Dec-14,14.705
12-Dec-14,14.785
15-Dec-14,14.794
16-Dec-14,14.744
17-Dec-14,14.5655
18-Dec-14,14.5585
19-Dec-14,14.6635
22-Dec-14,14.6405
23-Dec-14,14.7075
24-Dec-14,14.746
25-Dec-14,NA
26-Dec-14,NA
29-Dec-14,14.7125
30-Dec-14,14.723
31-Dec-14,14.75
1-Jan-15,NA
2-Jan-15,14.806
5-Jan-15,14.97
6-Jan-15,14.8785
7-Jan-15,14.7875
8-Jan-15,14.6095
9-Jan-15,14.5765
12-Jan-15,14.637
13-Jan-15,14.5755
14-Jan-15,14.574
15-Jan-15,14.592
16-Jan-15,14.611
19-Jan-15,NA
20-Jan-15,14.6465
21-Jan-15,14.725
22-Jan-15,14.6015
23-Jan-15,14.64
26-Jan-15,14.564
27-Jan-15,14.5775
28-Jan-15,14.6855
29-Jan-15,14.8805
30-Jan-15,15.005
2-Feb-15,14.8815
3-Feb-15,14.7515
4-Feb-15,14.7935
5-Feb-15,14.748
6-Feb-15,14.9175
9-Feb-15,14.809
10-Feb-15,14.953
11-Feb-15,15.1025
12-Feb-15,14.8905
13-Feb-15,14.873
16-Feb-15,NA
17-Feb-15,14.885
18-Feb-15,14.961
19-Feb-15,14.937
20-Feb-15,15.0625
23-Feb-15,15.078
24-Feb-15,14.9755
25-Feb-15,14.919
26-Feb-15,14.9465
27-Feb-15,14.939
2-Mar-15,14.9895
3-Mar-15,14.935
4-Mar-15,15.0825
5-Mar-15,15.181
6-Mar-15,15.448
9-Mar-15,15.4635
10-Mar-15,15.5815
11-Mar-15,15.461
12-Mar-15,15.366
13-Mar-15,15.4985
16-Mar-15,15.4225
17-Mar-15,15.425
18-Mar-15,15.4285
19-Mar-15,15.3055
20-Mar-15,15.05
23-Mar-15,14.9565
24-Mar-15,14.945
25-Mar-15,14.933
26-Mar-15,15.0855
27-Mar-15,15.172
30-Mar-15,15.249
31-Mar-15,15.245
1-Apr-15,15.113
2-Apr-15,15.0635
3-Apr-15,14.8025
6-Apr-15,14.8225
7-Apr-15,14.92
8-Apr-15,14.9065
9-Apr-15,15.055
10-Apr-15,15.167
13-Apr-15,15.311
14-Apr-15,15.2135
15-Apr-15,15.361
16-Apr-15,15.216
17-Apr-15,15.319
20-Apr-15,15.394
21-Apr-15,15.381
22-Apr-15,15.4275
23-Apr-15,15.3305
24-Apr-15,15.3825
27-Apr-15,15.3175
28-Apr-15,15.2185
29-Apr-15,15.168
30-Apr-15,15.3855
1-May-15,15.565
4-May-15,15.512
5-May-15,15.341
6-May-15,15.2945
7-May-15,15.3325
8-May-15,15.121
11-May-15,15.2855
12-May-15,15.298
13-May-15,15.2385
14-May-15,15.116
15-May-15,14.997
18-May-15,15.128
19-May-15,15.191
20-May-15,15.19
21-May-15,15.258
22-May-15,15.2915
25-May-15,NA
26-May-15,15.331
27-May-15,15.357
28-May-15,15.3765
29-May-15,15.3688
1-Jun-15,15.4685
2-Jun-15,15.4345
3-Jun-15,15.4555
4-Jun-15,15.5575
5-Jun-15,15.6925
8-Jun-15,15.6735
9-Jun-15,15.553
10-Jun-15,15.461
11-Jun-15,15.399
12-Jun-15,15.3975
15-Jun-15,15.419
16-Jun-15,15.423
17-Jun-15,15.43
18-Jun-15,15.271
19-Jun-15,15.344
22-Jun-15,15.3265
23-Jun-15,15.397
24-Jun-15,15.445
25-Jun-15,15.486
26-Jun-15,15.563
29-Jun-15,15.6555
30-Jun-15,15.6902
1-Jul-15,15.778
2-Jul-15,15.6895
3-Jul-15,NA
6-Jul-15,15.743
7-Jul-15,15.833
8-Jul-15,15.811
9-Jul-15,15.794
10-Jul-15,15.7305
13-Jul-15,15.7295
14-Jul-15,15.6715
15-Jul-15,15.774
16-Jul-15,15.7985
17-Jul-15,15.916
20-Jul-15,15.9885
21-Jul-15,15.9565
22-Jul-15,16.1065
23-Jul-15,16.1325
24-Jul-15,16.2265
27-Jul-15,16.2665
28-Jul-15,16.2565
29-Jul-15,16.1945
30-Jul-15,16.4755
31-Jul-15,16.061
3-Aug-15,16.1015
4-Aug-15,16.166
5-Aug-15,16.3775
6-Aug-15,16.3615
7-Aug-15,16.178
10-Aug-15,16.1535
11-Aug-15,16.3335
12-Aug-15,16.296
13-Aug-15,16.3735
14-Aug-15,16.3655
17-Aug-15,16.3995
18-Aug-15,16.422
19-Aug-15,16.526
20-Aug-15,16.663
21-Aug-15,16.925
24-Aug-15,17.0825
25-Aug-15,17.008
26-Aug-15,17.089
27-Aug-15,16.8815
28-Aug-15,16.78
31-Aug-15,16.7315
1-Sep-15,16.8775
2-Sep-15,16.9415
3-Sep-15,16.785
4-Sep-15,16.862
7-Sep-15,NA
8-Sep-15,16.784
9-Sep-15,16.8015
10-Sep-15,16.7575
11-Sep-15,16.823
14-Sep-15,16.7955
15-Sep-15,16.768
16-Sep-15,16.568
17-Sep-15,16.588
18-Sep-15,16.5615
21-Sep-15,16.6925
22-Sep-15,16.879
23-Sep-15,17.104
24-Sep-15,17.062
25-Sep-15,16.963
28-Sep-15,17.0115
29-Sep-15,17.0895
30-Sep-15,16.898
1-Oct-15,16.8915
2-Oct-15,16.8115
5-Oct-15,16.699
6-Oct-15,16.682
7-Oct-15,16.5735
8-Oct-15,16.5015
9-Oct-15,16.4125
12-Oct-15,NA
13-Oct-15,16.568
14-Oct-15,16.5715
15-Oct-15,16.428
16-Oct-15,16.382
19-Oct-15,16.5225
20-Oct-15,16.5715
21-Oct-15,16.665
22-Oct-15,16.5135
23-Oct-15,16.538
26-Oct-15,16.49
27-Oct-15,16.5525
28-Oct-15,16.444
29-Oct-15,16.6155
30-Oct-15,16.53
2-Nov-15,16.471
3-Nov-15,16.373
4-Nov-15,16.5245
5-Nov-15,16.5815
6-Nov-15,16.843
9-Nov-15,16.854
10-Nov-15,16.7625
11-Nov-15,NA
12-Nov-15,16.732
13-Nov-15,16.6965
16-Nov-15,16.8145
17-Nov-15,16.77
18-Nov-15,16.7655
19-Nov-15,16.57
20-Nov-15,16.508
23-Nov-15,16.524
24-Nov-15,16.457
25-Nov-15,16.545
26-Nov-15,NA
27-Nov-15,16.5885
30-Nov-15,16.6005
1-Dec-15,16.5305
2-Dec-15,16.588
3-Dec-15,16.718
4-Dec-15,16.6555
7-Dec-15,16.9
8-Dec-15,17.0245
9-Dec-15,17.0505
10-Dec-15,17.0945
11-Dec-15,17.357
14-Dec-15,17.358
15-Dec-15,17.149
16-Dec-15,17.18
17-Dec-15,17.119
18-Dec-15,16.993
21-Dec-15,17.164
22-Dec-15,17.1855
23-Dec-15,17.1865
24-Dec-15,17.276
25-Dec-15,NA
28-Dec-15,17.261
29-Dec-15,17.2065
30-Dec-15,17.339
31-Dec-15,17.195
1-Jan-16,NA
4-Jan-16,17.36
5-Jan-16,17.3595
6-Jan-16,17.436
7-Jan-16,17.6525
8-Jan-16,17.9145
11-Jan-16,17.956
12-Jan-16,17.923
13-Jan-16,17.8595
14-Jan-16,17.893
15-Jan-16,18.2475
18-Jan-16,NA
19-Jan-16,18.1845
20-Jan-16,18.5945
21-Jan-16,18.4655
22-Jan-16,18.45
25-Jan-16,18.56
26-Jan-16,18.475
27-Jan-16,18.378
28-Jan-16,18.312
29-Jan-16,18.211
1-Feb-16,18.293
2-Feb-16,18.4895
3-Feb-16,18.393
4-Feb-16,18.2255
5-Feb-16,18.372
